5000	100	771	2500	3171	
5001	101	772	2501	3172	
5002	101	772	2501	3172	
5003	102	773	2502	3173	
5004	102	773	2502	3173	
5005	103	774	2503	3174	
5006	103	774	2503	3174	
5007	104	775	2504	3175	
5008	104	775	2504	3175	
5009	105	776	2505	3176	
5010	105	776	2505	3176	
5011	106	777	2506	3177	
5012	106	777	2506	3177	
5013	107	778	2507	3178	
5014	107	778	2507	3178	
5015	108	779	2508	3179	
5016	108	779	2508	3179	
5017	109	780	2509	3180	
5018	109	780	2509	3180	
5019	110	781	2510	3181	
5020	110	781	2510	3181	
5021	111	782	2511	3182	
5022	111	782	2511	3182	
5023	112	783	2512	3183	
5024	112	783	2512	3183	
5025	113	784	2513	3184	
5026	113	784	2513	3184	
5027	114	785	2514	3185	
5028	114	785	2514	3185	
5029	115	786	2515	3186	
5030	115	786	2515	3186	
5031	116	787	2516	3187	
5032	116	787	2516	3187	
5033	117	788	2517	3188	
5034	117	788	2517	3188	
5035	118	789	2518	3189	
5036	118	789	2518	3189	
5037	119	790	2519	3190	
5038	119	790	2519	3190	
5039	120	791	2520	3191	
5040	120	791	2520	3191	
5041	121	792	2521	3192	
5042	121	792	2521	3192	
5043	122	793	2522	3193	
5044	122	793	2522	3193	
5045	123	794	2523	3194	
5046	123	794	2523	3194	
5047	124	795	2524	3195	
5048	124	795	2524	3195	
5049	125	796	2525	3196	
5050	125	796	2525	3196	
5051	126	797	2526	3197	
5052	126	797	2526	3197	
5053	127	798	2527	3198	
5054	127	798	2527	3198	
5055	128	799	2528	3199	
5056	128	799	2528	3199	
5057	129	800	2529	3200	
5058	129	800	2529	3200	
5059	130	801	2530	3201	
5060	130	801	2530	3201	
5061	131	802	2531	3202	
5062	131	802	2531	3202	
5063	132	803	2532	3203	
5064	132	803	2532	3203	
5065	133	804	2533	3204	
5066	133	804	2533	3204	
5067	134	805	2534	3205	
5068	134	805	2534	3205	
5069	135	806	2535	3206	
5070	135	806	2535	3206	
5071	136	807	2536	3207	
5072	136	807	2536	3207	
5073	137	808	2537	3208	
5074	137	808	2537	3208	
5075	138	809	2538	3209	
5076	138	809	2538	3209	
5077	139	810	2539	3210	
5078	139	810	2539	3210	
5079	140	811	2540	3211	
5080	140	811	2540	3211	
5081	141	812	2541	3212	
5082	141	812	2541	3212	
5083	142	813	2542	3213	
5084	142	813	2542	3213	
5085	143	814	2543	3214	
5086	143	814	2543	3214	
5087	144	815	2544	3215	
5088	144	815	2544	3215	
5089	145	816	2545	3216	
5090	145	816	2545	3216	
5091	146	817	2546	3217	
5092	146	817	2546	3217	
5093	147	818	2547	3218	
5094	147	818	2547	3218	
5095	148	819	2548	3219	
5096	148	819	2548	3219	
5097	149	820	2549	3220	
5098	149	820	2549	3220	
5099	150	821	2550	3221	
5100	150	821	2550	3221	
5101	151	822	2551	3222	
5102	151	822	2551	3222	
5103	152	823	2552	3223	
5104	152	823	2552	3223	
5105	153	824	2553	3224	
5106	153	824	2553	3224	
5107	154	825	2554	3225	
5108	154	825	2554	3225	
5109	155	826	2555	3226	
5110	155	826	2555	3226	
5111	156	827	2556	3227	
5112	156	827	2556	3227	
5113	157	828	2557	3228	
5114	157	828	2557	3228	
5115	158	829	2558	3229	
5116	158	829	2558	3229	
5117	159	830	2559	3230	
5118	159	830	2559	3230	
5119	160	831	2560	3231	
5120	160	831	2560	3231	
5121	161	832	2561	3232	
5122	161	832	2561	3232	
5123	162	833	2562	3233	
5124	162	833	2562	3233	
5125	163	834	2563	3234	
5126	163	834	2563	3234	
5127	164	835	2564	3235	
5128	164	835	2564	3235	
5129	165	836	2565	3236	
5130	165	836	2565	3236	
5131	166	837	2566	3237	
5132	166	837	2566	3237	
5133	167	838	2567	3238	
5134	167	838	2567	3238	
5135	168	839	2568	3239	
5136	168	839	2568	3239	
5137	169	840	2569	3240	
5138	169	840	2569	3240	
5139	170	841	2570	3241	
5140	170	841	2570	3241	
5141	171	842	2571	3242	
5142	171	842	2571	3242	
5143	172	843	2572	3243	
5144	172	843	2572	3243	
5145	173	844	2573	3244	
5146	173	844	2573	3244	
5147	174	845	2574	3245	
5148	174	845	2574	3245	
5149	175	846	2575	3246	
5150	175	846	2575	3246	
5151	176	847	2576	3247	
5152	176	847	2576	3247	
5153	177	848	2577	3248	
5154	177	848	2577	3248	
5155	178	849	2578	3249	
5156	178	849	2578	3249	
5157	179	850	2579	3250	
5158	179	850	2579	3250	
5159	180	851	2580	3251	
5160	180	851	2580	3251	
5161	181	852	2581	3252	
5162	181	852	2581	3252	
5163	182	853	2582	3253	
5164	182	853	2582	3253	
5165	183	854	2583	3254	
5166	183	854	2583	3254	
5167	184	855	2584	3255	
5168	184	855	2584	3255	
5169	185	856	2585	3256	
5170	185	856	2585	3256	
5171	186	857	2586	3257	
5172	186	857	2586	3257	
5173	187	858	2587	3258	
5174	187	858	2587	3258	
5175	188	859	2588	3259	
5176	188	859	2588	3259	
5177	189	860	2589	3260	
5178	189	860	2589	3260	
5179	190	861	2590	3261	
5180	190	861	2590	3261	
5181	191	862	2591	3262	
5182	191	862	2591	3262	
5183	192	863	2592	3263	
5184	192	863	2592	3263	
5185	193	864	2593	3264	
5186	193	864	2593	3264	
5187	194	865	2594	3265	
5188	194	865	2594	3265	
5189	195	866	2595	3266	
5190	195	866	2595	3266	
5191	196	867	2596	3267	
5192	196	867	2596	3267	
5193	197	868	2597	3268	
5194	197	868	2597	3268	
5195	198	869	2598	3269	
5196	198	869	2598	3269	
5197	199	870	2599	3270	
5198	199	870	2599	3270	
5199	200	871	2600	3271	
5200	200	871	2600	3271	
5201	201	872	2601	3272	
5202	201	872	2601	3272	
5203	202	873	2602	3273	
5204	202	873	2602	3273	
5205	203	874	2603	3274	
5206	203	874	2603	3274	
5207	204	875	2604	3275	
5208	204	875	2604	3275	
5209	205	876	2605	3276	
5210	205	876	2605	3276	
5211	206	877	2606	3277	
5212	206	877	2606	3277	
5213	207	878	2607	3278	
5214	207	878	2607	3278	
5215	208	879	2608	3279	
5216	208	879	2608	3279	
5217	209	880	2609	3280	
5218	209	880	2609	3280	
5219	210	881	2610	3281	
5220	210	881	2610	3281	
5221	211	882	2611	3282	
5222	211	882	2611	3282	
5223	212	883	2612	3283	
5224	212	883	2612	3283	
5225	213	884	2613	3284	
5226	213	884	2613	3284	
5227	214	885	2614	3285	
5228	214	885	2614	3285	
5229	215	886	2615	3286	
5230	215	886	2615	3286	
5231	216	887	2616	3287	
5232	216	887	2616	3287	
5233	217	888	2617	3288	
5234	217	888	2617	3288	
5235	218	889	2618	3289	
5236	218	889	2618	3289	
5237	219	890	2619	3290	
5238	219	890	2619	3290	
5239	220	891	2620	3291	
5240	220	891	2620	3291	
5241	221	892	2621	3292	
5242	221	892	2621	3292	
5243	222	893	2622	3293	
5244	222	893	2622	3293	
5245	223	894	2623	3294	
5246	223	894	2623	3294	
5247	224	895	2624	3295	
5248	224	895	2624	3295	
5249	225	896	2625	3296	
5250	225	896	2625	3296	
5251	226	897	2626	3297	
5252	226	897	2626	3297	
5253	227	898	2627	3298	
5254	227	898	2627	3298	
5255	228	899	2628	3299	
5256	228	899	2628	3299	
5257	229	900	2629	3300	
5258	229	900	2629	3300	
5259	230	901	2630	3301	
5260	230	901	2630	3301	
5261	231	902	2631	3302	
5262	231	902	2631	3302	
5263	232	903	2632	3303	
5264	232	903	2632	3303	
5265	233	904	2633	3304	
5266	233	904	2633	3304	
5267	234	905	2634	3305	
5268	234	905	2634	3305	
5269	235	906	2635	3306	
5270	235	906	2635	3306	
5271	236	907	2636	3307	
5272	236	907	2636	3307	
5273	237	908	2637	3308	
5274	237	908	2637	3308	
5275	238	909	2638	3309	
5276	238	909	2638	3309	
5277	239	910	2639	3310	
5278	239	910	2639	3310	
5279	240	911	2640	3311	
5280	240	911	2640	3311	
5281	241	912	2641	3312	
5282	241	912	2641	3312	
5283	242	913	2642	3313	
5284	242	913	2642	3313	
5285	243	914	2643	3314	
5286	243	914	2643	3314	
5287	244	915	2644	3315	
5288	244	915	2644	3315	
5289	245	916	2645	3316	
5290	245	916	2645	3316	
5291	246	917	2646	3317	
5292	246	917	2646	3317	
5293	247	918	2647	3318	
5294	247	918	2647	3318	
5295	248	919	2648	3319	
5296	248	919	2648	3319	
5297	249	920	2649	3320	
5298	249	920	2649	3320	
5299	250	921	2650	3321	
5300	250	921	2650	3321	
5301	251	922	2651	3322	
5302	251	922	2651	3322	
5303	252	923	2652	3323	
5304	252	923	2652	3323	
5305	253	924	2653	3324	
5306	253	924	2653	3324	
5307	254	925	2654	3325	
5308	254	925	2654	3325	
5309	255	926	2655	3326	
5310	255	926	2655	3326	
5311	256	927	2656	3327	
5312	256	927	2656	3327	
5313	257	928	2657	3328	
5314	257	928	2657	3328	
5315	258	929	2658	3329	
5316	258	929	2658	3329	
5317	259	930	2659	3330	
5318	259	930	2659	3330	
5319	260	931	2660	3331	
5320	260	931	2660	3331	
5321	261	932	2661	3332	
5322	261	932	2661	3332	
5323	262	933	2662	3333	
5324	262	933	2662	3333	
5325	263	934	2663	3334	
5326	263	934	2663	3334	
5327	264	935	2664	3335	
5328	264	935	2664	3335	
5329	265	936	2665	3336	
5330	265	936	2665	3336	
5331	266	937	2666	3337	
5332	266	937	2666	3337	
5333	267	938	2667	3338	
5334	267	938	2667	3338	
5335	268	939	2668	3339	
5336	268	939	2668	3339	
5337	269	940	2669	3340	
5338	269	940	2669	3340	
5339	270	941	2670	3341	
5340	270	941	2670	3341	
5341	271	942	2671	3342	
5342	271	942	2671	3342	
5343	272	943	2672	3343	
5344	272	943	2672	3343	
5345	273	944	2673	3344	
5346	273	944	2673	3344	
5347	274	945	2674	3345	
5348	274	945	2674	3345	
5349	275	946	2675	3346	
5350	275	946	2675	3346	
5351	276	947	2676	3347	
5352	276	947	2676	3347	
5353	277	948	2677	3348	
5354	277	948	2677	3348	
5355	278	949	2678	3349	
5356	278	949	2678	3349	
5357	279	950	2679	3350	
5358	279	950	2679	3350	
5359	280	951	2680	3351	
5360	280	951	2680	3351	
5361	281	952	2681	3352	
5362	281	952	2681	3352	
5363	282	953	2682	3353	
5364	282	953	2682	3353	
5365	283	954	2683	3354	
5366	283	954	2683	3354	
5367	284	955	2684	3355	
5368	284	955	2684	3355	
5369	285	956	2685	3356	
5370	285	956	2685	3356	
5371	286	957	2686	3357	
5372	286	957	2686	3357	
5373	287	958	2687	3358	
5374	287	958	2687	3358	
5375	288	959	2688	3359	
5376	288	959	2688	3359	
5377	289	960	2689	3360	
5378	289	960	2689	3360	
5379	290	961	2690	3361	
5380	290	961	2690	3361	
5381	291	962	2691	3362	
5382	291	962	2691	3362	
5383	292	963	2692	3363	
5384	292	963	2692	3363	
5385	293	964	2693	3364	
5386	293	964	2693	3364	
5387	294	965	2694	3365	
5388	294	965	2694	3365	
5389	295	966	2695	3366	
5390	295	966	2695	3366	
5391	296	967	2696	3367	
5392	296	967	2696	3367	
5393	297	968	2697	3368	
5394	297	968	2697	3368	
5395	298	969	2698	3369	
5396	298	969	2698	3369	
5397	299	970	2699	3370	
5398	299	970	2699	3370	
5399	300	971	2700	3371	
5400	300	971	2700	3371	
5401	301	972	2701	3372	
5402	301	972	2701	3372	
5403	302	973	2702	3373	
5404	302	973	2702	3373	
5405	303	974	2703	3374	
5406	303	974	2703	3374	
5407	304	975	2704	3375	
5408	304	975	2704	3375	
5409	305	976	2705	3376	
5410	305	976	2705	3376	
5411	306	977	2706	3377	
5412	306	977	2706	3377	
5413	307	978	2707	3378	
5414	307	978	2707	3378	
5415	308	979	2708	3379	
5416	308	979	2708	3379	
5417	309	980	2709	3380	
5418	309	980	2709	3380	
5419	310	981	2710	3381	
5420	310	981	2710	3381	
5421	311	982	2711	3382	
5422	311	982	2711	3382	
5423	312	983	2712	3383	
5424	312	983	2712	3383	
5425	313	984	2713	3384	
5426	313	984	2713	3384	
5427	314	985	2714	3385	
5428	314	985	2714	3385	
5429	315	986	2715	3386	
5430	315	986	2715	3386	
5431	316	987	2716	3387	
5432	316	987	2716	3387	
5433	317	988	2717	3388	
5434	317	988	2717	3388	
5435	318	989	2718	3389	
5436	318	989	2718	3389	
5437	319	990	2719	3390	
5438	319	990	2719	3390	
5439	320	991	2720	3391	
5440	320	991	2720	3391	
5441	321	992	2721	3392	
5442	321	992	2721	3392	
5443	322	993	2722	3393	
5444	322	993	2722	3393	
5445	323	994	2723	3394	
5446	323	994	2723	3394	
5447	324	995	2724	3395	
5448	324	995	2724	3395	
5449	325	996	2725	3396	
5450	325	996	2725	3396	
5451	326	997	2726	3397	
5452	326	997	2726	3397	
5453	327	998	2727	3398	
5454	327	998	2727	3398	
5455	328	999	2728	3399	
5456	328	999	2728	3399	
5457	329	1000	2729	3400	
5458	329	1000	2729	3400	
5459	330	1001	2730	3401	
5460	330	1001	2730	3401	
5461	331	1002	2731	3402	
5462	331	1002	2731	3402	
5463	332	1003	2732	3403	
5464	332	1003	2732	3403	
5465	333	1004	2733	3404	
5466	333	1004	2733	3404	
5467	334	1005	2734	3405	
5468	334	1005	2734	3405	
5469	335	1006	2735	3406	
5470	335	1006	2735	3406	
5471	336	1007	2736	3407	
5472	336	1007	2736	3407	
5473	337	1008	2737	3408	
5474	337	1008	2737	3408	
